Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
635,Gold,22-Nov-18,28-Nov-18,123468845,210200600067,1,67.0,28.9
17347,Silver,18-Jun-20,18-Jun-20,123972274,230100600022,2,168.2,42.15
15032,Gold,26-Feb-21,28-Feb-21,124149727,240500100006,1,46.1,21.05
70467,Silver,11-May-17,11-May-17,123014834,220200100121,1,68.6,34.4
60474,Silver,05-May-18,09-May-18,123237348,240100400006,1,220.3,108.9
87192,SILVER,16-Nov-21,16-Nov-21,124332453,220100300018,1,25.6,12.1
63128,Gold,02-Oct-18,03-Oct-18,123334232,220101400289,1,60.2,27.4
93004,Silver,28-Jul-19,28-Jul-19,123638128,210200900013,2,60.0,13.25
40539,Gold,01-Feb-18,01-Feb-18,123213212,210200100011,2,152.0,33.75
89615,Gold,31-Dec-20,03-Jan-21,124137049,220200100182,2,259.4,64.95
32424,Gold,03-May-21,03-May-21,124243538,230100200057,2,453.6,105.55
33259,Gold,27-Jan-18,29-Jan-18,123284899,220200200018,1,66.4,30.25
26415,Silver,12-Sep-19,14-Sep-19,123698803,210200400047,2,61.2,15.4
79630,Gold,30-Nov-17,30-Nov-17,123134371,220101400326,1,32.2,14.7
33699,Gold,25-Jun-18,25-Jun-18,123379412,240500200105,2,60.0,12.55
37558,Gold,03-Aug-19,05-Aug-19,123696236,220100700009,2,218.6,52.0
20938,Gold,10-Oct-21,10-Oct-21,124394065,240300200060,1,23.9,10.15
62282,Silver,19-Aug-21,19-Aug-21,124323874,240100300006,2,106.0,23.45
93150,Gold,06-Oct-20,06-Oct-20,124045940,240200100152,1,293.9,168.05
6522,Silver,19-May-18,19-May-18,123227892,220100100312,1,18.5,9.35
63353,Silver,09-Dec-17,09-Dec-17,123185441,210200400006,2,82.8,20.8
89587,Gold,20-Dec-18,20-Dec-18,123455812,230100500018,1,1.4,0.6
10446,Silver,13-May-17,13-May-17,123026096,240500200074,1,22.6,9.45
34573,PLATINUM,05-May-20,06-May-20,123917459,220200100182,1,129.7,64.95
877,Silver,03-Jan-20,07-Jan-20,123834822,220101400052,1,190.2,83.3
44997,Silver,25-Nov-18,26-Nov-18,123490233,220100300012,2,22.8,5.6
57714,Gold,20-Jan-20,24-Jan-20,123873480,240600100011,1,35.1,14.7
8192,Silver,09-Jul-18,09-Jul-18,123368975,220100700022,2,107.4,22.75
91068,Gold,03-Jun-19,03-Jun-19,123586412,230100100025,2,60.6,13.15
43985,Gold,28-Apr-17,28-Apr-17,123044728,240500200004,1,32.5,15.6
64838,Silver,18-Dec-21,28-Dec-21,124419244,230100600026,1,118.6,59.4
44059,Gold,22-Oct-17,24-Oct-17,123118707,240800200028,1,43.0,17.85
50700,Silver,04-Nov-20,04-Nov-20,124081618,240100400034,1,176.4,86.05
80957,Silver,02-Apr-20,02-Apr-20,123850609,240600100137,3,67.2,9.3
73803,Gold,12-Jun-17,12-Jun-17,123090149,230100100061,5,876.0,73.65
32031,Silver,16-Mar-21,16-Mar-21,124112973,240500200111,1,37.6,15.85
55687,Silver,05-Apr-19,05-Apr-19,123584027,210200400017,1,14.7,7.35
34266,GOLD,13-Jun-20,13-Jun-20,123927945,240500200016,3,95.1,14.5
82274,Gold,23-May-21,23-May-21,124222769,210201000152,1,38.1,17.0
35349,Silver,08-Oct-21,11-Oct-21,124379474,240700200007,1,5.1,2.2
56451,Gold,23-Apr-18,23-Apr-18,123257470,240800100074,1,316.6,126.7
52026,Silver,04-Mar-18,04-Mar-18,123220348,240800200049,1,20.6,9.5
62764,SILVER,12-Nov-20,12-Nov-20,124042283,240200200085,1,69.7,27.95
5011,Gold,25-Sep-21,25-Sep-21,124360260,220100100574,1,55.2,27.7
32324,GOLD,17-May-18,17-May-18,123214034,240700400031,2,113.4,28.45
37917,Silver,26-Nov-18,26-Nov-18,123494754,240800200055,4,184.8,20.75
1960,Silver,01-Jul-20,01-Jul-20,123973655,230100100039,1,58.2,23.35
75231,GOLD,09-Aug-19,09-Aug-19,123656320,210200700013,2,20.2,3.6
3709,Silver,23-Nov-20,23-Nov-20,124035508,240800200005,2,44.75,8.95
40808,Gold,18-Jun-17,18-Jun-17,123022772,240500100041,3,348.3,46.5
25191,Gold,03-Dec-19,03-Dec-19,123725644,220101400235,2,57.98,24.7
34005,Silver,19-Nov-17,19-Nov-17,123173404,210200300098,1,34.5,17.35
62859,Silver,20-Feb-21,20-Feb-21,124197643,230100500082,1,126.1,58.6
34626,Gold,22-Dec-17,22-Dec-17,123154286,220200300078,2,104.2,23.8
27306,Gold,05-Aug-17,05-Aug-17,123182970,240300100028,1,469.4,221.25
41964,Silver,07-Feb-17,07-Feb-17,123010263,230100600026,1,118.6,59.4
79454,GOLD,04-Feb-17,04-Feb-17,123088933,220100500018,1,65.8,30.0
71475,Gold,14-Jun-20,14-Jun-20,123937789,230100300006,1,68.5,34.35
28880,Silver,13-May-18,13-May-18,123290038,240800100011,1,136.6,58.8
21723,Silver,13-Jun-17,13-Jun-17,123096738,240100100266,2,23.8,5.45
14387,Gold,30-Apr-20,05-May-20,123975778,240700400008,3,83.7,12.1
21928,Silver,13-Nov-17,13-Nov-17,123141766,230100100013,1,113.1,58.9
87678,Gold,01-Feb-21,01-Feb-21,124120451,220200300164,1,83.6,38.15
5455,Gold,22-Dec-18,22-Dec-18,123473731,240700200021,2,39.0,10.45
25125,Silver,25-Oct-20,30-Oct-20,124098225,220101400030,1,10.9,4.4
37410,Silver,05-Aug-17,05-Aug-17,123183131,230100600039,2,213.6,51.1
25725,Gold,23-Dec-21,23-Dec-21,124464003,240300200073,2,41.2,5.2
50345,GOLD,06-Oct-18,10-Oct-18,123361802,240100100577,1,76.0,31.75
80353,Silver,05-Nov-18,05-Nov-18,123460133,240800200018,2,82.6,17.1
1553,GOLD,05-Jun-20,05-Jun-20,123964950,210200700019,2,44.6,9.75
62958,GOLD,20-Apr-21,26-Apr-21,124225145,220100800012,1,45.6,21.7
24970,SILVER,19-Nov-17,19-Nov-17,123173295,220100100533,1,54.4,27.3
24526,Gold,13-Mar-18,13-Mar-18,123280450,240500100027,1,45.5,20.2
76094,Gold,29-May-18,29-May-18,123295125,240600100030,2,30.2,6.15
31345,Gold,10-Jan-17,10-Jan-17,123050736,220100100580,1,56.5,28.35
1525,Silver,25-May-19,25-May-19,123592718,220100100600,1,56.3,28.25
17175,Gold,04-Apr-17,04-Apr-17,123016442,230100300014,1,39.9,16.7
24526,Gold,05-Sep-19,05-Sep-19,123625747,220100100172,1,110.3,55.25
58803,Silver,15-Oct-19,15-Oct-19,123735293,220100800085,2,50.6,12.1
59979,Silver,06-May-19,07-May-19,123502871,220200100077,1,99.0,49.6
30027,Gold,18-Aug-20,23-Aug-20,123954290,240700400007,3,58.8,8.7
61033,Silver,28-Dec-21,28-Dec-21,124418142,240800100016,8,1025.6,57.05
44505,Gold,02-Apr-19,02-Apr-19,123559535,220101400118,1,45.3,20.7
10984,Gold,29-Jun-17,29-Jun-17,123080775,220200300072,5,493.5,45.0
55367,GOLD,09-Jan-18,14-Jan-18,123267868,220100100427,1,62.9,31.55
23261,GOLD,04-May-21,09-May-21,124251998,220100800085,1,25.5,12.2
30959,Gold,27-Jan-17,27-Jan-17,123042344,240500100041,1,116.1,46.5
78918,GOLD,24-May-21,27-May-21,124234285,210200600078,1,9.9,4.3
58215,Silver,01-Oct-19,01-Oct-19,123796999,220101400313,1,96.7,44.0
7973,SILVER,12-Dec-17,12-Dec-17,123100818,240100100362,4,40.8,4.45
63735,Gold,20-Sep-21,20-Sep-21,124316235,240200100069,2,24.6,4.65
83342,Silver,25-May-20,25-May-20,123981435,210200500015,1,17.8,8.25
37945,GOLD,09-Mar-21,13-Mar-21,124149999,220100100016,1,14.2,7.8
7645,Silver,21-Jan-19,24-Jan-19,123429362,230100200001,1,136.1,68.15
3191,Silver,06-Jul-20,09-Jul-20,123910883,240200100153,2,56.0,12.55
72484,Gold,30-Jul-21,30-Jul-21,124238448,220100100106,1,94.0,47.1
40276,Silver,08-Mar-18,08-Mar-18,123246852,240600100170,1,23.3,9.9
93262,Silver,28-Oct-21,28-Oct-21,124352995,240200100052,1,100.6,51.9
36254,GOLD,13-Mar-18,16-Mar-18,123279586,220200100241,1,35.4,17.8
4618,SILVER,01-Apr-17,02-Apr-17,123098146,220200300157,3,220.2,36.65
87941,Silver,20-Nov-20,20-Nov-20,124006470,220200300076,1,85.8,39.05
43372,Silver,09-Apr-21,14-Apr-21,124129026,240300300070,1,509.8,231.9
6815,Silver,04-Aug-17,04-Aug-17,123176841,220200100120,3,197.1,32.95
788,Silver,03-Jun-19,03-Jun-19,123586594,220101200011,2,158.0,31.55
3923,GOLD,09-Jul-20,09-Jul-20,123939757,210201000183,2,73.4,16.75
51202,Gold,02-Dec-19,04-Dec-19,123715162,230100500034,1,15.3,6.15
70056,Silver,10-Dec-17,10-Dec-17,123190646,220200200041,2,225.2,51.3
84369,Silver,29-Jan-19,29-Jan-19,123417471,230100100048,4,490.4,52.8
55920,GOLD,04-Nov-17,04-Nov-17,123187686,240100400129,1,237.4,111.0
39066,Silver,30-Jul-21,30-Jul-21,124240478,240100400015,4,1110.8,135.4
13,Silver,04-Nov-19,04-Nov-19,123731878,220100800098,2,103.0,24.55
53004,Silver,16-Dec-21,16-Dec-21,124407878,220100100354,2,34.0,8.45
45226,Silver,26-Nov-21,26-Nov-21,124426540,210201000130,2,59.2,13.2
73435,Silver,08-Oct-18,08-Oct-18,123371982,210201000029,1,9.5,4.3
61802,GOLD,04-Sep-21,08-Sep-21,124371524,240500200003,2,47.6,11.4
20606,Silver,25-Feb-20,25-Feb-20,123859996,210200300099,1,22.3,11.25
43456,GOLD,31-Jan-20,31-Jan-20,123860548,220100100040,1,105.2,52.7
55979,Gold,14-Sep-19,14-Sep-19,123722360,210201000073,2,91.8,20.95
11461,Gold,31-May-20,31-May-20,123928303,220100300039,3,613.2,87.15
20332,Silver,10-Dec-17,10-Dec-17,123188471,240500200116,2,100.0,20.8
83407,Gold,24-Nov-21,24-Nov-21,124405819,240200100152,1,293.9,168.05
80451,Gold,28-May-19,28-May-19,123525057,240600100007,2,24.6,5.0
5521,GOLD,04-Dec-18,04-Dec-18,123452219,220200100132,2,179.0,44.85
80958,Gold,29-Jun-21,29-Jun-21,124259742,230100200001,1,136.1,68.15
61325,Silver,25-Sep-18,25-Sep-18,123391793,230100100057,2,55.8,13.45
82764,Silver,03-Dec-17,03-Dec-17,123151178,220200100208,2,187.8,47.05
88101,Gold,05-Feb-18,09-Feb-18,123243131,230100600033,1,85.1,40.65
75988,SILVER,05-Oct-19,05-Oct-19,123734572,210201000028,1,53.7,24.5
91935,Gold,05-Feb-19,05-Feb-19,123484640,220200200038,1,38.2,18.95
51319,Silver,29-Sep-20,29-Sep-20,124086961,230100100052,1,185.1,77.7
8434,Silver,18-May-18,20-May-18,123221142,240100100571,3,148.8,20.65
29085,Silver,19-Apr-19,19-Apr-19,123522777,220200100144,1,53.0,26.6
25542,Gold,22-Dec-21,22-Dec-21,124461135,240500100026,2,110.4,24.5
5858,Silver,27-Jan-18,27-Jan-18,123283717,220200100246,2,94.4,23.7
48215,SILVER,14-Nov-19,14-Nov-19,123736988,240400100010,1,38.9,18.9
88090,Gold,31-Jul-18,31-Jul-18,123317067,220101200014,2,183.0,39.75
26896,Silver,16-Oct-21,16-Oct-21,124351891,240700300002,1,21.99,7.25
89223,Silver,10-Sep-19,10-Sep-19,123680246,240500200005,1,5.9,2.75
62380,Silver,16-Mar-21,16-Mar-21,124107706,240400300024,1,40.0,18.25
83262,Gold,12-Aug-21,12-Aug-21,124359531,240300300070,1,509.8,231.9
49504,Silver,03-Nov-17,03-Nov-17,123185549,240100100364,2,3.4,0.7
78500,SILVER,24-Nov-20,24-Nov-20,124039798,240100100027,1,23.5,9.45
44777,Silver,25-May-18,25-May-18,123271385,240700200024,2,32.6,6.45
47328,Silver,23-Jan-18,28-Jan-18,123262779,240100100592,1,19.4,7.85
19706,SILVER,04-Sep-19,04-Sep-19,123621133,240700200007,2,10.2,2.2
85331,Silver,15-Oct-21,15-Oct-21,124340325,240700400031,1,63.0,31.6
27840,Silver,09-Sep-19,11-Sep-19,123672488,230100600015,1,78.2,39.2
86484,Gold,29-Mar-21,31-Mar-21,124128456,240100200005,1,34.5,14.55
3372,Gold,27-Jan-21,27-Jan-21,124174256,240400200049,1,96.1,45.9
48142,GOLD,01-Nov-21,06-Nov-21,124399057,240800200002,2,357.75,71.55
40741,Silver,02-Jul-21,06-Jul-21,124289479,220101400208,5,193.5,17.25
21658,Silver,16-Jul-21,16-Jul-21,124219436,210200600078,5,49.5,4.3
64343,Silver,04-Aug-19,05-Aug-19,123603381,240700300004,3,51.0,8.1
27713,Silver,10-Apr-17,10-Apr-17,123044279,240100100699,1,11.2,4.6
6707,Silver,09-Feb-18,09-Feb-18,123270283,220200100174,1,100.5,50.35
42169,Gold,22-Dec-18,22-Dec-18,123475112,220101300006,1,27.3,12.25
81398,Gold,06-Feb-21,06-Feb-21,124168074,240800100067,2,568.8,121.25
13945,Silver,04-Oct-18,04-Oct-18,123347140,230100600028,1,96.7,48.45
22925,SILVER,05-Dec-19,05-Dec-19,123745574,230100700002,1,220.0,135.0
57928,Gold,29-Apr-19,01-May-19,123531938,240500200074,1,23.0,9.55
7023,Gold,14-Aug-18,17-Aug-18,123310937,220200100126,2,66.8,16.8
56500,GOLD,20-Oct-20,20-Oct-20,124058475,240100400149,1,86.8,41.4
70391,Silver,06-Aug-19,06-Aug-19,123626814,230100100013,1,113.1,58.9
21706,Silver,20-Mar-21,20-Mar-21,124144743,230100500020,1,6.2,2.85
30769,Silver,15-Aug-20,17-Aug-20,123925031,220200100241,3,106.2,17.8
91935,GOLD,30-Aug-19,02-Sep-19,123666910,240100100512,2,26.8,5.7
76748,Silver,08-Dec-20,08-Dec-20,124052978,220100500026,2,126.0,28.7
89722,Silver,20-Jan-20,20-Jan-20,123867998,240100100482,1,8.8,3.4
44551,Silver,09-May-21,09-May-21,124202478,230100600043,2,127.6,30.8
42201,Gold,21-Jul-18,21-Jul-18,123346403,240200200081,2,214.6,10.75
22318,GOLD,28-Jun-17,28-Jun-17,123076219,220100200008,2,89.4,17.85
93330,Gold,13-Oct-20,17-Oct-20,124002268,230100100018,1,159.1,67.4
1778,Gold,08-Apr-19,08-Apr-19,123516564,240100100501,2,40.6,9.7
64948,Silver,10-Nov-20,10-Nov-20,124034570,210201000086,2,34.2,7.65
45493,Silver,26-Mar-18,26-Mar-18,123265762,220101400390,1,39.9,19.9
26259,Silver,02-Nov-17,08-Nov-17,123177422,220200100122,1,84.7,42.45
34123,Gold,15-Feb-18,15-Feb-18,123212796,220100100154,1,78.8,39.5
35023,Silver,01-Dec-17,01-Dec-17,123140564,240300200073,2,41.2,5.2
24793,Platinum,16-Feb-19,21-Feb-19,123491990,240700400008,1,27.9,12.1
32598,GOLD,08-May-21,08-May-21,124292951,220200100124,1,62.1,31.15
83637,Gold,25-Jun-20,25-Jun-20,123924116,220100900039,2,137.2,24.75
47503,Gold,29-Jun-21,05-Jul-21,124268610,220200100238,2,418.6,104.6
35961,Silver,02-May-19,02-May-19,123560442,220101400007,1,42.4,19.35
45949,SILVER,01-Oct-21,02-Oct-21,124317290,240700400001,1,67.8,29.45
27007,SILVER,08-Nov-21,08-Nov-21,124362193,220100100400,1,105.3,50.15
91051,SILVER,05-Dec-20,06-Dec-20,124030340,220200100113,2,282.4,70.75
23622,Platinum,05-Feb-18,05-Feb-18,123241451,220200100247,1,47.5,23.85
72612,Gold,13-Apr-21,13-Apr-21,124164039,240100100690,2,403.0,86.1
7645,Gold,13-Mar-21,16-Mar-21,124180275,240700400028,1,44.9,23.2
86249,Gold,13-Jul-17,13-Jul-17,123159881,220200100100,2,170.6,42.75
40306,Silver,24-Nov-17,24-Nov-17,123100602,220101200008,1,35.7,14.3
58736,Platinum,21-Dec-18,21-Dec-18,123466468,240800200049,3,63.0,9.65
45504,Silver,21-Jun-20,22-Jun-20,123996531,240100100735,2,170.4,36.3
37235,Gold,19-Oct-17,19-Oct-17,123101832,220101000004,4,198.4,21.05
86155,Silver,31-Jul-21,31-Jul-21,124252659,220200300080,2,134.2,30.5
1321,SILVER,28-Aug-18,01-Sep-18,123301948,240600100106,2,71.98,21.7
79141,Silver,29-Jan-21,01-Feb-21,124188787,220101400091,2,68.0,15.6
34723,Gold,08-Jul-19,08-Jul-19,123630353,240800200020,1,176.6,80.3
57893,Gold,10-Jan-20,15-Jan-20,123886259,230100600010,1,138.2,67.65
25309,Silver,27-Jul-17,28-Jul-17,123132755,230100200016,2,376.2,90.35
1594,Gold,28-Mar-18,28-Mar-18,123281396,240100100579,1,83.4,35.8
12329,Silver,15-Feb-20,15-Feb-20,123874516,220100200018,1,40.1,16.1
31549,SILVER,17-May-19,17-May-19,123508010,210200100010,1,41.5,18.5
43314,Gold,29-Dec-18,04-Jan-19,123415158,220100100432,2,130.0,32.45
35525,GOLD,12-Nov-21,12-Nov-21,124391030,210201000048,1,15.8,7.25
45070,GOLD,16-Apr-21,16-Apr-21,124187896,240100100225,1,6.9,3.15
92560,Gold,16-Sep-20,16-Sep-20,124084037,240100100730,2,363.0,77.85
53118,Silver,16-Oct-21,21-Oct-21,124345817,240700400034,1,14.4,6.45
29819,Gold,21-Apr-18,25-Apr-18,123242490,240600100030,1,15.1,6.15
22656,Gold,02-Oct-21,02-Oct-21,124319079,220200300164,1,83.6,38.15
20368,Gold,18-Jan-19,22-Jan-19,123403421,240200100109,1,135.2,69.1
29695,Silver,19-Dec-17,20-Dec-17,123138441,220200100179,2,269.0,67.35
59317,GOLD,21-Dec-20,21-Dec-20,124060452,220200100142,3,316.2,52.8
75046,Gold,16-Jun-21,19-Jun-21,124248538,230100100002,2,401.4,85.35
13162,Silver,31-Jan-17,02-Feb-17,123068977,230100600030,2,172.6,41.4
21393,Silver,16-Jul-19,16-Jul-19,123620990,220100400029,3,378.9,63.25
23658,Silver,01-Dec-18,03-Dec-18,123433236,230100100028,2,501.8,104.2
43299,Gold,25-Aug-19,25-Aug-19,123622325,240700200021,3,58.8,10.55
29769,Gold,08-Jul-21,08-Jul-21,124238938,240500200045,2,69.0,14.4
20285,Silver,19-Sep-21,19-Sep-21,124308163,240300100058,1,30.7,14.65
85707,Silver,18-Jul-21,18-Jul-21,124235753,210200600022,2,190.2,43.4
32193,GOLD,02-Nov-21,02-Nov-21,124300463,240200100222,1,84.7,42.45
54744,SILVER,25-Dec-21,28-Dec-21,124481686,240300100004,4,69.6,8.1
29119,Gold,11-Jun-21,12-Jun-21,124200966,220101400119,2,68.8,15.75
12219,Gold,12-Dec-17,12-Dec-17,123100836,240100400110,1,234.9,117.4
38834,Gold,19-Feb-21,19-Feb-21,124187531,220101300017,1,16.6,7.5
13701,SILVER,12-Aug-21,12-Aug-21,124357140,230100500026,2,495.0,109.55
18076,Silver,03-Aug-19,03-Aug-19,123698570,230100700009,2,1136.2,289.95
15704,Silver,08-Sep-18,08-Sep-18,123373669,210200900024,1,18.6,8.15
21738,SILVER,20-Jul-19,20-Jul-19,123658147,240100100691,5,272.0,21.8
64145,Gold,30-Dec-21,04-Jan-22,124424259,240100100281,4,178.0,17.75
87002,Silver,15-Dec-21,15-Dec-21,124494754,210201000043,2,24.4,5.5
61874,Gold,24-Dec-21,24-Dec-21,124471426,210200400018,6,247.2,20.7
22081,Gold,27-Apr-18,27-Apr-18,123278051,230100500013,1,9.4,4.75
83017,SILVER,30-Nov-21,01-Dec-21,124455849,210200300090,3,40.8,6.85
79097,Gold,17-Dec-19,17-Dec-19,123766740,240600100027,1,39.2,15.8
81577,Gold,14-May-19,14-May-19,123575797,210200400060,1,64.8,32.5
53871,Gold,23-Dec-19,27-Dec-19,123833037,240500200016,2,63.4,14.5
30121,GOLD,27-Dec-21,27-Dec-21,124402975,210201000117,4,183.2,20.9
44515,Gold,27-Jan-20,27-Jan-20,123829115,230100500096,1,35.5,17.25
71518,Gold,26-Apr-18,26-Apr-18,123272021,240100100718,1,66.4,29.3
52885,GOLD,16-Jan-17,16-Jan-17,123087408,220200100108,2,270.4,67.7
50808,Gold,30-Jan-20,30-Jan-20,123846739,240100100328,1,34.5,15.35
6826,Gold,18-Jul-19,23-Jul-19,123636992,210200300039,2,19.8,5.0
2091,GOLD,09-Jun-19,09-Jun-19,123644468,230100500056,4,32.0,3.5
56197,Silver,08-Jan-18,08-Jan-18,123260014,240100100556,1,111.8,49.0
85937,SILVER,17-Apr-19,21-Apr-19,123503741,240200100200,1,57.1,28.65
42773,GOLD,11-Jan-17,11-Jan-17,123059088,240300300026,2,67.6,14.25
58698,SILVER,27-Mar-20,27-Mar-20,123801832,210200900033,1,14.2,6.45
4754,Silver,09-Jun-20,09-Jun-20,123901230,240200100220,2,170.6,42.75
86523,Silver,12-Oct-20,19-Oct-20,124089894,240100200014,1,55.4,22.8
91280,Gold,08-Aug-21,08-Aug-21,124326216,220101400390,2,84.4,21.05
5796,SILVER,06-May-17,06-May-17,123088886,220100700001,1,67.0,32.0
15991,Silver,23-May-17,23-May-17,123084082,240100200005,1,32.4,13.65
87617,Silver,01-May-18,01-May-18,123205244,240200100225,1,150.1,76.35
30730,Silver,20-Dec-17,23-Dec-17,123143145,230100200002,4,215.6,25.8
39756,SILVER,15-Mar-20,15-Mar-20,123808790,220101400326,2,65.6,14.9
47831,Silver,20-Sep-18,20-Sep-18,123353184,240500100029,1,58.9,26.1
14166,Gold,20-Nov-18,22-Nov-18,123455297,240800100034,1,489.7,222.65
64675,Silver,17-Aug-19,17-Aug-19,123642771,240100400136,2,181.8,45.4
94050,Gold,10-Aug-21,13-Aug-21,124342981,210201000079,2,113.6,25.95
77832,Silver,19-Jan-21,20-Jan-21,124100653,240100200008,1,32.4,13.4
56338,GOLD,13-Jan-19,13-Jan-19,123456832,220101400204,2,38.2,8.75
55900,Silver,28-Jun-21,28-Jun-21,124259023,230100100059,4,537.6,57.05
25345,Gold,14-Dec-17,18-Dec-17,123112829,220200100052,5,982.5,98.35
22334,Silver,27-Dec-20,29-Dec-20,124105540,240800100090,3,725.4,96.75
29859,GOLD,04-Jan-17,09-Jan-17,123020393,240100100184,1,183.1,85.4
49797,Silver,13-Oct-17,15-Oct-17,123169011,230100500005,1,8.4,3.6
8544,GOLD,16-Feb-21,16-Feb-21,124154686,240800200037,2,112.8,24.45
12483,Platinum,01-Aug-19,01-Aug-19,123678146,240700200010,2,53.8,10.3
28936,Silver,27-Dec-19,27-Dec-19,123867817,220101400313,2,193.4,44.0
46814,Gold,10-Feb-21,10-Feb-21,124101901,220200300161,1,22.6,9.65
1401,Platinum,23-Jan-20,23-Jan-20,123891315,220200200077,1,134.9,61.35
55815,Gold,05-Jul-18,05-Jul-18,123341568,220101400204,3,57.3,8.75
42331,Silver,17-Apr-20,21-Apr-20,123876063,240100100392,1,148.4,66.65
28977,SILVER,07-Jun-18,07-Jun-18,123356307,240100100678,2,101.4,21.65
57581,PLATINUM,01-May-17,03-May-17,123063649,240100100332,3,98.4,14.0
47715,Silver,09-Nov-19,14-Nov-19,123791751,240700400008,1,27.9,12.1
63089,SILVER,20-Feb-19,20-Feb-19,123440959,220101400304,1,16.0,8.1
48432,Gold,10-Dec-21,10-Dec-21,124454217,230100100017,4,701.2,74.95
1379,Gold,06-Jul-17,06-Jul-17,123122221,220101400283,2,101.0,23.05
58804,Gold,20-Apr-17,20-Apr-17,123002124,220100100312,1,18.5,9.35
10217,Silver,09-Jun-21,12-Jun-21,124285357,220200100150,2,89.8,22.55
87771,Gold,30-Jul-19,30-Jul-19,123657335,220100300019,1,35.6,16.7
48014,Gold,26-Oct-21,26-Oct-21,124345477,230100600005,1,129.8,63.2
77242,SILVER,22-Feb-17,22-Feb-17,123089095,240100100355,2,125.0,28.35
22863,Gold,04-Mar-19,04-Mar-19,123562364,210200600056,2,100.8,22.75
48465,Gold,21-Dec-21,21-Dec-21,124451219,220200200031,2,57.98,23.45
38472,Silver,02-Dec-19,03-Dec-19,123719377,220200100029,2,208.6,52.25
40022,Gold,20-Oct-19,27-Oct-19,123782132,220200200067,2,181.4,39.5
5743,Gold,20-Aug-17,20-Aug-17,123170986,210200300018,3,57.9,9.75
40691,Gold,04-Jun-21,04-Jun-21,124234499,240300300113,1,254.2,116.0
61613,Gold,20-Nov-18,20-Nov-18,123461689,220101400125,1,48.8,21.8
55257,Silver,30-Apr-17,30-Apr-17,123054404,240100100056,1,28.5,11.45
30105,Silver,24-May-20,24-May-20,123970254,220101400071,3,69.6,10.65
76179,Silver,29-May-21,29-May-21,124284010,240800200021,1,97.8,42.45
78006,Gold,10-Aug-18,10-Aug-18,123379814,240500200082,2,78.4,16.45
42908,SILVER,05-Feb-18,10-Feb-18,123242310,240500100031,1,57.3,25.45
13949,SILVER,22-Apr-19,26-Apr-19,123559686,240700200005,4,24.4,2.9
16736,Silver,20-Aug-17,20-Aug-17,123167762,240100400048,2,585.4,144.65
23866,GOLD,23-Feb-21,23-Feb-21,124121726,220100100567,1,36.4,18.3
39551,Platinum,09-Oct-21,10-Oct-21,124384001,210200500006,1,24.0,11.95
84793,Silver,17-Oct-21,24-Oct-21,124355863,220101400124,1,146.4,65.1
73626,Silver,19-Mar-19,20-Mar-19,123512556,210200600049,1,18.5,8.25
50993,Gold,22-Dec-17,27-Dec-17,123156015,220100800085,2,47.4,11.3
56617,Silver,11-Nov-18,23-Nov-18,123494132,240600100080,2,58.2,8.8
36636,Silver,06-Feb-20,06-Feb-20,123808524,220100100193,1,26.2,13.2
62859,GOLD,10-Dec-17,10-Dec-17,123192744,240100400078,1,350.5,175.2
61251,SILVER,23-Aug-19,23-Aug-19,123698326,230100600031,2,177.0,42.45
63697,Gold,13-Apr-18,17-Apr-18,123287768,220100100323,1,52.1,24.8
43019,Gold,07-Dec-20,11-Dec-20,124047564,230100600018,1,64.2,32.2
76199,Gold,17-Jun-21,17-Jun-21,124254455,220200200009,3,177.0,26.85
21953,Gold,21-Apr-21,21-Apr-21,124236816,230100100052,1,185.1,77.7
57722,GOLD,14-Jun-19,18-Jun-19,123696863,240400200066,1,13.8,6.3
4619,Silver,07-Dec-19,07-Dec-19,123767035,240100400046,1,328.3,165.95
7975,Gold,22-Jun-20,22-Jun-20,123900776,220200100145,2,222.6,55.75
11014,GOLD,21-Oct-20,21-Oct-20,124068081,240300100002,1,233.2,116.3
45198,GOLD,20-Dec-19,20-Dec-19,123794249,240500200123,2,40.4,9.55
74557,GOLD,23-Dec-18,23-Dec-18,123478880,240700400001,2,129.2,28.1
47769,GOLD,15-Jul-17,18-Jul-17,123172435,240100400112,2,228.0,54.8
77101,Silver,11-Feb-21,11-Feb-21,124112001,230100100051,2,369.8,78.15
11851,SILVER,16-Oct-17,16-Oct-17,123183766,220200200003,1,48.8,22.25
37543,SILVER,23-Oct-18,23-Oct-18,123373338,240200100138,1,9.5,4.7
14785,Silver,26-Nov-17,26-Nov-17,123114612,220200300081,1,59.9,26.7
62524,Gold,30-Sep-19,30-Sep-19,123781496,240100200012,1,34.0,14.15
29216,Gold,13-Oct-20,15-Oct-20,124006222,240500100018,1,62.8,27.8
45899,GOLD,15-Jan-17,15-Jan-17,123081229,220200300045,3,196.5,29.8
50794,Gold,29-Apr-19,02-May-19,123523732,220200100187,1,61.4,30.8
22208,GOLD,20-Apr-17,20-Apr-17,123000005,220101400089,1,36.7,16.75
17187,Gold,20-Jun-21,25-Jun-21,124279105,230100600028,2,193.4,48.45
57078,Silver,15-Jul-19,15-Jul-19,123603614,240500200149,2,534.2,113.6
52744,Gold,28-May-18,28-May-18,123287582,240500200122,1,23.5,11.2
