Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
89359,GOLD,12-Nov-20,12-Nov-20,124042726,240500200061,1,58.4,24.3
25035,Silver,05-Dec-20,08-Dec-20,124031378,240100400043,1,282.0,139.45
12042,Silver,31-Jan-17,31-Jan-17,123069614,220100100153,1,50.0,25.1
46256,Gold,02-Apr-19,02-Apr-19,123559607,210200900040,1,36.1,16.3
85742,GOLD,03-Dec-21,03-Dec-21,124482098,210200600018,2,84.6,19.65
14083,Silver,26-Mar-18,28-Mar-18,123263580,210200400025,1,54.1,27.15
12870,SILVER,10-Sep-20,10-Sep-20,124035461,240500200149,2,534.2,113.6
45081,SILVER,12-Dec-21,12-Dec-21,124465655,240500200123,3,60.6,9.55
88834,Gold,30-Oct-18,03-Nov-18,123421806,220200200043,1,37.2,18.45
5986,Gold,16-Jul-19,16-Jul-19,123614376,240600100089,3,66.0,9.1
22446,SILVER,17-Jul-18,22-Jul-18,123320059,230100500045,2,2.6,0.6
91689,Silver,06-Nov-18,06-Nov-18,123463418,220100100119,1,79.8,40.0
82454,Gold,29-Mar-21,02-Apr-21,124128418,210200300043,1,11.7,5.9
5664,GOLD,10-Jul-18,10-Jul-18,123375317,240100300006,3,157.5,23.25
53433,Gold,13-Jan-19,13-Jan-19,123452558,220100100105,1,117.6,58.9
77826,Platinum,13-Jan-21,15-Jan-21,124152025,220200300096,1,172.5,78.5
40351,Silver,26-Feb-18,26-Feb-18,123286623,210200500006,1,24.0,11.95
51975,Gold,29-Nov-21,30-Nov-21,124454876,210201000019,1,69.6,31.7
4264,Gold,29-Aug-20,29-Aug-20,124043030,240700100011,2,53.98,10.23
35406,Gold,07-Jan-20,08-Jan-20,123864338,240100200002,2,30.8,6.1
57426,Gold,29-Jun-17,04-Jul-17,123083254,220100100172,2,220.6,55.25
79288,Silver,26-Dec-20,26-Dec-20,124092898,240100400143,1,166.6,83.4
74877,Silver,09-Jan-17,11-Jan-17,123047293,220200200043,2,73.8,18.3
30554,SILVER,23-Feb-17,23-Feb-17,123097453,230100500083,1,51.8,25.85
45584,Silver,25-Jul-18,25-Jul-18,123373473,230100600015,1,78.2,39.2
92594,Silver,14-Jan-20,15-Jan-20,123822378,240100100263,1,29.5,12.35
90285,Gold,22-May-18,22-May-18,123248776,220101400020,1,109.2,49.75
4804,Gold,14-Mar-19,14-Mar-19,123559845,210200900053,1,33.9,16.35
21376,Silver,07-May-17,08-May-17,123090369,240700400017,1,41.4,19.4
63610,Gold,16-Nov-18,20-Nov-18,123433720,230100200048,1,68.7,34.45
30370,Silver,08-Sep-17,08-Sep-17,123173576,220100400030,1,156.5,78.35
52365,Gold,04-Dec-18,09-Dec-18,123453907,220100800044,2,27.0,6.7
77500,Gold,25-Dec-19,25-Dec-19,123847536,220200100016,2,248.8,62.3
31401,GOLD,28-Jun-20,28-Jun-20,123946925,240100100049,2,523.2,130.7
53484,Gold,20-Dec-20,25-Dec-20,124048794,240700400031,2,126.0,31.6
93833,GOLD,24-Nov-19,24-Nov-19,123733987,230100500008,3,114.0,16.8
73276,SILVER,23-Oct-21,23-Oct-21,124309850,220100100516,1,40.2,20.2
15148,SILVER,25-Jan-18,25-Jan-18,123270925,240100400021,1,91.6,45.75
3801,Silver,06-Mar-20,09-Mar-20,123831122,240100200004,2,70.4,14.8
87214,Gold,09-Jun-20,09-Jun-20,123999363,220101200020,2,111.8,24.2
45067,Gold,27-Jun-21,01-Jul-21,124245163,220100100172,2,220.6,55.25
4176,Silver,21-Apr-17,21-Apr-17,123006068,210200600055,1,85.5,36.7
8477,Silver,19-Apr-21,19-Apr-21,124222707,220100100306,1,42.8,21.5
72846,Platinum,14-Aug-19,14-Aug-19,123608142,240100100703,2,159.8,34.3
70339,Gold,16-Jul-17,16-Jul-17,123176250,220200300083,2,106.0,26.6
51641,Silver,04-Feb-21,04-Feb-21,124148746,240100200001,1,16.0,6.35
59909,Gold,12-Jun-21,12-Jun-21,124206672,240500100062,5,275.5,24.05
4876,Gold,27-Apr-21,02-May-21,124289760,230100600025,1,125.9,63.05
84630,PLATINUM,19-Dec-21,19-Dec-21,124426539,230100700011,1,291.7,120.3
41483,Gold,02-Jul-21,02-Jul-21,124287987,220200200035,2,203.0,46.25
59825,GOLD,14-Jan-20,15-Jan-20,123827137,240800100020,2,244.8,65.6
16784,Silver,20-Apr-18,07-May-18,123233594,220200200066,1,90.8,39.55
82161,Gold,19-Feb-21,19-Feb-21,124185138,220200100198,1,101.6,50.9
25895,GOLD,09-Mar-19,09-Mar-19,123505365,220101000002,1,17.7,8.0
85442,Gold,10-May-18,10-May-18,123268759,240800200062,1,36.1,16.45
84404,Silver,03-Dec-21,06-Dec-21,124485681,240100300004,2,45.8,9.1
88989,Gold,28-Mar-20,28-Mar-20,123811432,210200400042,1,39.8,20.0
42156,Gold,02-Jun-17,02-Jun-17,123033370,230100100039,4,232.8,23.35
61290,Gold,08-Feb-19,08-Feb-19,123409250,220100100032,2,36.8,9.3
50775,Silver,27-Mar-20,27-Mar-20,123803811,240100200003,1,32.4,13.65
47751,Silver,23-May-21,23-May-21,124226626,240100200012,1,34.6,14.4
26245,Gold,22-Aug-20,29-Aug-20,123981915,230100600023,2,146.8,36.8
35132,Silver,13-Nov-18,15-Nov-18,123414100,240500200048,1,113.1,47.2
52271,Silver,14-Dec-17,22-Dec-17,123109410,220101400124,2,281.6,62.6
2085,Gold,10-Jul-20,10-Jul-20,123945693,220100800036,2,83.6,19.9
1770,Silver,20-Oct-17,24-Oct-17,123105255,220100300001,1,90.2,38.3
61517,Gold,05-Jun-19,05-Jun-19,123604268,220101400151,2,27.0,6.1
44352,Silver,27-Jul-21,29-Jul-21,124214339,240100100701,3,179.7,25.4
10619,Gold,18-Dec-18,18-Dec-18,123447186,230100600026,2,237.2,59.4
62164,Silver,09-May-20,09-May-20,123951734,220101300020,1,52.1,20.9
61250,GOLD,06-Sep-20,06-Sep-20,124009202,220100400024,2,185.8,44.7
20221,Silver,27-Jul-19,30-Jul-19,123622979,230100600039,2,233.0,55.75
63038,GOLD,29-Dec-20,29-Dec-20,124118229,230100500081,2,146.0,30.35
14250,SILVER,07-Apr-18,13-Apr-18,123245639,240100400067,2,263.6,62.7
2414,Silver,07-Jul-20,08-Jul-20,123925094,230100700002,5,1100.0,135.0
27611,Platinum,06-Mar-17,12-Mar-17,123053838,220100100302,1,59.5,29.85
71260,Silver,08-Mar-21,13-Mar-21,124135794,220101400394,1,102.5,46.05
37832,Gold,06-Feb-18,06-Feb-18,123249252,240800100015,5,1142.5,94.9
59254,Silver,26-Feb-21,26-Feb-21,124147820,220100300038,2,288.0,59.05
86369,Silver,15-Apr-18,15-Apr-18,123298013,240700400008,1,27.9,12.1
40635,Gold,20-May-21,20-May-21,124296298,240100200007,1,3.3,1.35
65199,Silver,17-May-21,22-May-21,124277619,240100100184,1,190.4,88.8
57749,Gold,04-Dec-20,05-Dec-20,124020054,240500200095,3,87.3,13.95
92034,Gold,12-Jul-18,12-Jul-18,123385256,240100100351,2,56.8,11.7
79326,SILVER,18-Nov-18,18-Nov-18,123443269,240800100050,1,289.4,120.4
30177,Silver,18-Jun-19,18-Jun-19,123629049,220100300025,1,103.0,42.4
23939,Gold,24-Jul-17,29-Jul-17,123120883,240500200059,2,62.0,14.8
49501,Gold,27-Jul-20,27-Jul-20,123977529,220100100565,2,78.0,19.6
76502,GOLD,26-Jul-18,29-Jul-18,123378656,220100900027,2,101.6,20.4
16414,Gold,12-Dec-21,13-Dec-21,124471749,240500200058,5,131.5,12.6
42037,Gold,20-Jun-19,22-Jun-19,123655219,230100600013,4,286.8,35.95
14742,Gold,28-Nov-21,28-Nov-21,124443683,240100400034,1,176.4,86.05
77251,Gold,24-Jul-19,29-Jul-19,123697913,220200200021,2,128.0,37.85
64300,Silver,22-Jul-19,22-Jul-19,123677103,240100200012,1,34.0,14.15
32004,Silver,07-Mar-21,07-Mar-21,124133854,220100700014,1,65.2,31.35
49180,Gold,15-Mar-17,15-Mar-17,123005256,240100100340,1,97.2,42.0
31862,Silver,23-Oct-18,23-Oct-18,123372782,220100300018,1,25.6,12.1
84560,Silver,02-Feb-18,02-Feb-18,123219933,240700400013,2,141.8,36.95
38022,Silver,24-Mar-18,28-Mar-18,123253347,220200300133,2,56.8,13.05
32257,Silver,28-Dec-20,28-Dec-20,124112252,220100100156,2,335.6,84.0
44856,Silver,08-Jul-21,08-Jul-21,124247099,220100500023,2,244.0,53.75
57194,Gold,15-Nov-21,15-Nov-21,124323118,240100200008,1,32.4,13.4
10398,SILVER,07-Apr-21,10-Apr-21,124113107,240700400013,2,147.4,38.4
3521,GOLD,20-Aug-20,22-Aug-20,123966674,240600100172,3,75.0,10.7
21806,Gold,13-Apr-19,13-Apr-19,123566470,230100100063,2,745.6,170.95
45962,Silver,16-Apr-20,17-Apr-20,123867746,240600100181,1,37.4,16.3
46110,Silver,24-Sep-20,30-Sep-20,124045769,220200300161,1,22.6,9.65
14174,GOLD,06-Feb-20,07-Feb-20,123804325,240100300004,1,22.9,9.1
34717,GOLD,12-Nov-21,14-Nov-21,124398965,240100100053,2,45.6,11.45
70682,Silver,23-Sep-17,23-Sep-17,123157260,230100500046,1,45.6,21.7
19383,Gold,09-Jun-18,09-Jun-18,123370300,240100400106,2,1461.0,365.2
30221,Silver,13-Jun-17,13-Jun-17,123098855,220100100296,2,168.6,42.25
39947,Silver,09-Mar-19,09-Mar-19,123505551,240600100030,1,15.4,6.25
94128,SILVER,03-Sep-21,03-Sep-21,124356206,220101400208,2,77.4,17.25
19817,SILVER,17-Jul-21,17-Jul-21,124228365,220100400006,3,341.7,57.05
91248,Silver,01-Aug-17,01-Aug-17,123165090,240100100720,2,154.4,32.25
53174,SILVER,14-Jan-18,14-Jan-18,123200879,220100100265,1,44.7,22.45
40571,PLATINUM,29-Sep-18,29-Sep-18,123313355,220101400145,1,16.7,7.75
22366,Silver,26-Nov-19,26-Nov-19,123757132,220200100052,1,196.5,98.35
1808,SILVER,12-Feb-17,12-Feb-17,123034005,240700400034,1,13.2,5.95
53917,Silver,05-Dec-17,05-Dec-17,123166590,240300100052,4,126.4,15.1
29828,GOLD,31-Oct-17,31-Oct-17,123168730,220101400205,1,24.7,11.1
41256,Silver,18-Jun-21,21-Jun-21,124262964,240100100176,3,41.4,6.25
25777,Gold,18-Jan-21,18-Jan-21,124195522,220200100170,2,224.2,56.15
28377,Gold,15-Jan-21,15-Jan-21,124165005,220101400386,1,177.8,81.25
94078,GOLD,14-Aug-21,14-Aug-21,124376464,240500200128,2,85.4,17.8
71233,Gold,03-Jul-17,03-Jul-17,123104567,220101400091,2,65.6,15.0
89422,Silver,26-Aug-21,28-Aug-21,124385545,210200100012,2,27.98,8.4
5484,Silver,29-May-18,29-May-18,123299092,240500200114,1,8.6,4.05
22863,Silver,13-Sep-18,13-Sep-18,123308654,210201000087,1,20.0,9.15
92887,Gold,15-Apr-19,16-Apr-19,123586809,220200100211,3,316.5,52.85
2093,Silver,26-Jun-21,26-Jun-21,124232489,230100700002,2,440.0,135.0
28254,Gold,02-Mar-17,03-Mar-17,123032264,220100100189,1,94.7,47.45
8456,Silver,16-Jul-18,16-Jul-18,123316252,230100500020,2,12.4,2.85
30121,GOLD,11-Dec-21,11-Dec-21,124459340,220101400175,2,44.6,10.0
72978,PLATINUM,26-Mar-19,26-Mar-19,123586112,220100400003,1,161.8,81.0
6141,Gold,14-Nov-21,18-Nov-21,124312466,220101200008,1,36.7,14.65
86511,Silver,20-May-17,20-May-17,123063629,240100100263,1,29.3,12.25
70526,Silver,09-Jul-18,09-Jul-18,123368394,240100400067,2,263.6,62.7
38736,Gold,13-Oct-18,15-Oct-18,123303668,230100700004,1,360.0,199.0
39508,Gold,24-Apr-17,24-Apr-17,123022171,220100300017,1,22.4,10.6
47612,GOLD,01-Apr-20,01-Apr-20,123847315,220100800063,1,34.9,17.6
40466,Gold,11-Mar-18,11-Mar-18,123265585,220200200071,1,100.1,43.5
62752,Silver,17-Apr-18,17-Apr-18,123215889,220200100041,1,172.4,86.3
44141,Gold,09-Jan-18,09-Jan-18,123264848,220100100273,1,38.8,19.5
74834,Gold,08-Nov-18,11-Nov-18,123474789,240100100135,1,235.4,96.6
40414,Gold,03-May-19,07-May-19,123563403,230100500082,3,378.3,58.6
46791,GOLD,28-Nov-21,02-Dec-21,124440991,220100100468,1,90.2,45.05
34058,Gold,16-Nov-21,16-Nov-21,124331669,220200200011,1,86.2,39.25
7998,SILVER,10-Jul-21,12-Jul-21,124262271,220200300032,3,222.9,33.85
49387,GOLD,09-Feb-19,15-Feb-19,123428285,240700300004,3,51.0,8.1
38556,Platinum,18-Nov-17,18-Nov-17,123165652,220100700028,1,126.1,60.1
31807,Silver,13-Dec-19,13-Dec-19,123729534,220200300002,2,77.0,17.5
93331,Silver,22-Dec-21,22-Dec-21,124459571,230100600028,3,290.1,48.45
16319,Silver,19-Feb-19,21-Feb-19,123431588,240500100044,1,71.2,28.5
49586,PLATINUM,21-Apr-21,21-Apr-21,124238051,220200100037,1,102.6,51.4
7951,Silver,16-Mar-19,16-Mar-19,123579591,240100100452,1,39.5,19.25
25354,Gold,10-Jun-19,13-Jun-19,123651559,240100100186,2,546.0,122.8
85254,Gold,27-Jan-20,27-Jan-20,123826892,230100700009,1,568.1,289.95
2304,Gold,06-Jan-17,06-Jan-17,123029243,240500200003,1,23.2,11.1
7362,Gold,14-Nov-19,14-Nov-19,123735250,210200500006,1,24.0,11.95
82213,Gold,18-Nov-20,18-Nov-20,124092347,220100100495,1,49.2,24.7
92278,SILVER,13-Jun-19,13-Jun-19,123682761,240700400010,2,122.6,31.95
86127,Gold,24-Sep-18,24-Sep-18,123379647,220100100092,2,90.2,22.65
45754,Silver,28-Dec-21,28-Dec-21,124409581,240500100008,2,133.8,30.45
13705,Silver,04-Mar-17,04-Mar-17,123042961,220200200039,1,95.5,43.55
18424,Gold,04-Jul-17,09-Jul-17,123113454,240700400007,1,18.3,8.1
44305,GOLD,16-Jan-17,19-Jan-17,123084881,220100300038,2,282.4,57.95
31374,SILVER,03-Apr-17,03-Apr-17,123010533,240200100181,1,109.3,56.6
6362,Gold,24-Feb-19,24-Feb-19,123476961,230100500022,1,150.1,64.1
8461,Silver,17-Aug-20,17-Aug-20,123941700,230100100015,1,106.9,45.5
35862,Gold,04-Jan-19,04-Jan-19,123455705,240600100139,1,28.5,12.35
28285,Silver,16-Oct-21,16-Oct-21,124348609,240200100224,1,136.1,66.1
9832,Silver,16-Aug-21,16-Aug-21,124397033,240200100106,2,14.0,3.1
1289,Silver,11-Sep-21,11-Sep-21,124330550,220100100103,1,11.1,5.65
63423,Gold,30-Aug-20,30-Aug-20,124052918,220200300115,5,424.5,38.65
23734,Gold,07-Sep-21,07-Sep-21,124392388,220100700039,1,55.1,27.65
16090,Silver,30-Jun-17,03-Jul-17,123086519,230100600005,2,259.6,63.2
30514,SILVER,04-Dec-19,04-Dec-19,123741625,220101400393,4,437.6,49.75
2310,Silver,20-Feb-20,20-Feb-20,123815933,220101400386,1,177.8,81.25
7511,SILVER,26-Apr-19,01-May-19,123597842,240600100107,1,26.4,11.8
52092,Silver,15-Dec-19,16-Dec-19,123743737,240300100027,2,808.8,199.15
7773,Gold,14-Jul-19,14-Jul-19,123693761,230100600018,2,128.4,32.2
74099,Silver,29-Oct-18,29-Oct-18,123409039,230100200049,1,112.5,51.3
43084,Silver,07-Nov-19,11-Nov-19,123766936,220200100129,1,80.0,39.45
91165,Gold,28-Aug-17,28-Aug-17,123114862,220200300154,2,145.0,33.8
17732,SILVER,13-Jul-20,15-Jul-20,123966434,230100600003,2,35.2,7.75
35335,GOLD,29-Mar-17,29-Mar-17,123082560,240200100165,1,52.9,25.2
93115,Silver,21-Jul-18,23-Jul-18,123345994,230100500074,2,272.0,51.3
73438,Gold,15-Jul-20,15-Jul-20,123985256,230100600025,4,503.6,63.05
42377,Silver,19-Apr-18,19-Apr-18,123229759,210200700013,1,10.1,3.6
6391,Silver,20-Jul-21,20-Jul-21,124251260,210201000078,3,152.1,23.15
15069,Gold,14-Feb-17,24-Feb-17,123044563,220200100100,1,85.3,42.75
44296,Gold,21-Aug-21,21-Aug-21,124344955,220100700030,2,309.2,73.65
93233,Silver,17-Dec-17,17-Dec-17,123126740,220101400369,2,111.4,25.9
26861,Gold,10-Dec-20,10-Dec-20,124067218,240800200006,5,1127.5,112.85
15393,Silver,26-Aug-19,26-Aug-19,123629517,220101400175,3,66.9,10.0
33197,Silver,14-Nov-19,17-Nov-19,123733421,240400200023,1,131.7,55.0
6495,Silver,30-Apr-19,05-May-19,123533545,220200100062,1,91.8,46.0
30868,Gold,26-May-18,27-May-18,123278085,240100100148,1,25.8,10.95
41829,Gold,12-Oct-21,12-Oct-21,124308473,220200100077,3,297.0,49.6
39121,Gold,17-Mar-21,17-Mar-21,124120203,210201000178,1,47.9,21.85
6741,Silver,20-Sep-18,20-Sep-18,123351193,240100200014,1,55.4,22.8
20799,GOLD,11-Jan-21,11-Jan-21,124129130,230100500091,1,191.0,80.45
32840,Platinum,16-May-19,18-May-19,123597153,220100500018,3,197.4,30.0
60794,Gold,06-Oct-20,06-Oct-20,124044641,220200300117,1,99.6,45.35
23997,Silver,27-Oct-17,27-Oct-17,123146544,210201100004,1,44.9,19.55
11223,Gold,27-Apr-21,27-Apr-21,124293578,220200200021,1,64.0,37.85
30650,Gold,03-Feb-17,04-Feb-17,123085340,210200300065,1,11.7,5.9
284,Silver,09-Jan-19,13-Jan-19,123410741,210200600109,1,27.5,11.75
41560,Gold,16-May-20,19-May-20,123911226,240700400024,2,127.2,33.15
36490,Silver,15-Feb-18,17-Feb-18,123208968,240700400027,1,70.2,36.7
1165,Silver,26-Jun-21,28-Jun-21,124231366,210201000109,1,24.4,11.05
31863,Gold,15-Jul-19,17-Jul-19,123605771,220100300039,1,204.4,87.15
39291,Silver,30-Aug-21,03-Sep-21,124319183,240100100231,3,34.8,5.4
32594,SILVER,02-May-19,02-May-19,123560312,230100600041,2,135.0,32.15
91541,Silver,01-Sep-18,01-Sep-18,123329447,220200300076,1,85.8,39.05
21917,Silver,10-Feb-21,14-Feb-21,124105719,230100700011,1,288.9,119.15
44273,Gold,23-May-19,25-May-19,123573578,240100100699,1,11.5,4.65
21424,GOLD,27-Apr-18,27-Apr-18,123282808,210200300051,1,25.7,12.95
54472,Silver,20-Aug-21,22-Aug-21,124334524,230100600036,2,206.4,50.4
55441,Gold,28-Mar-21,28-Mar-21,124123770,210200600092,1,7.3,2.9
15207,Silver,28-Feb-21,28-Feb-21,124164170,230100300001,1,12.7,5.75
35118,Silver,31-Aug-18,31-Aug-18,123321912,240100200002,1,15.4,6.1
94172,Platinum,22-Feb-20,02-Mar-20,123830934,220200300083,1,53.0,26.6
54081,Gold,15-Mar-21,17-Mar-21,124106978,240800100023,1,368.5,167.4
25036,Silver,13-Mar-18,14-Mar-18,123279307,240400200066,1,13.8,6.3
80985,Gold,25-Jan-19,25-Jan-19,123468831,230100500095,4,402.8,41.6
45089,Silver,02-Oct-21,04-Oct-21,124322500,210200700013,1,10.1,3.6
92395,Silver,19-May-17,19-May-17,123058226,220100100218,1,36.7,18.45
60464,Gold,14-Aug-17,14-Aug-17,123135056,240600100027,2,70.8,14.25
80196,Gold,22-May-18,22-May-18,123251613,220200100005,1,64.9,32.55
17637,GOLD,30-Mar-21,30-Mar-21,124135584,240800200002,1,178.875,71.55
31253,Gold,07-Dec-21,07-Dec-21,124428851,220100100044,2,204.2,48.65
5440,Silver,16-Oct-21,16-Oct-21,124344967,240500100017,1,53.5,23.75
25325,Gold,24-Dec-21,24-Dec-21,124471303,240700400018,2,50.0,11.1
9648,SILVER,08-Oct-18,08-Oct-18,123373766,210200900022,1,11.4,5.15
29150,Gold,12-May-21,12-May-21,124224984,240100100392,1,151.3,67.95
62575,SILVER,15-Feb-18,15-Feb-18,123210854,240200100053,1,86.4,44.55
81412,Silver,04-Oct-19,04-Oct-19,123721534,240600100188,1,42.7,18.55
50115,Platinum,03-Jul-20,06-Jul-20,123987242,210200500010,2,201.2,43.45
50195,GOLD,08-Jun-18,08-Jun-18,123366417,220200100053,2,374.6,93.75
26687,GOLD,15-Oct-20,16-Oct-20,124013844,240100200004,1,35.2,14.8
2609,Gold,22-Dec-19,22-Dec-19,123818022,220101300012,1,19.3,8.75
48241,Gold,25-Apr-18,25-Apr-18,123269149,230100500082,3,378.3,58.6
91706,Gold,19-Jun-20,25-Jun-20,123977488,210200900004,5,230.0,16.05
70021,Silver,25-Jun-21,26-Jun-21,124227962,220100100272,2,45.6,11.5
37689,Gold,17-Dec-18,17-Dec-18,123438928,240100400142,1,161.4,80.85
84671,SILVER,26-Aug-20,26-Aug-20,124016050,220100700037,2,112.0,26.7
84925,Silver,10-Aug-20,11-Aug-20,123990499,240600100138,2,53.4,12.65
46766,Gold,13-Nov-18,13-Nov-18,123414497,220100100445,1,134.6,67.25
49799,Silver,12-Jan-19,15-Jan-19,123446654,240700400036,1,6.2,2.75
56732,Gold,12-Nov-19,13-Nov-19,123716501,220100300019,3,106.8,16.7
24301,Gold,28-Feb-20,28-Feb-20,123881562,240300200052,2,83.2,18.9
21804,Gold,31-Aug-20,05-Sep-20,124053052,210200100005,1,13.0,5.75
44556,SILVER,22-Jul-17,22-Jul-17,123105323,240300300104,2,110.0,23.45
14467,Gold,17-Feb-20,17-Feb-20,123893278,240100200014,1,55.4,22.8
6339,SILVER,20-Apr-21,23-Apr-21,124224853,240100100598,2,154.4,32.9
25412,Silver,08-Mar-21,08-Mar-21,124140954,240500200039,1,32.2,14.6
59267,Silver,18-Dec-18,19-Dec-18,123450650,240100100422,4,90.4,7.85
2480,Gold,04-Aug-17,04-Aug-17,123180425,230100500056,2,16.0,3.5
35103,Silver,27-Apr-19,27-Apr-19,123509273,220100100272,2,45.6,11.5
31383,GOLD,15-Nov-20,20-Nov-20,124068905,220200100104,1,94.3,47.25
37353,GOLD,10-Jun-17,14-Jun-17,123079540,220101200025,2,52.6,11.4
6928,Silver,11-Apr-19,11-Apr-19,123540714,230100500087,1,95.6,39.8
3516,Gold,14-Mar-21,15-Mar-21,124195990,240700400008,1,27.9,12.1
20659,GOLD,23-Oct-19,23-Oct-19,123718779,210201000093,1,47.0,21.45
89617,Gold,23-Nov-17,25-Nov-17,123193369,220101400316,1,29.0,13.3
15276,SILVER,15-Aug-19,20-Aug-19,123617295,220100500026,2,126.0,28.7
24249,SILVER,24-Feb-21,24-Feb-21,124132024,230100500092,1,117.8,49.05
71391,Silver,28-Feb-20,28-Feb-20,123877870,210200100005,1,13.0,5.75
36571,Silver,30-Aug-20,30-Aug-20,124052182,220100300029,1,189.7,80.9
15597,Gold,07-Jun-20,12-Jun-20,123986543,240700100006,2,47.0,9.5
3510,Silver,27-Jan-18,27-Jan-18,123283686,220200100212,2,207.0,51.85
32785,Gold,04-Dec-20,05-Dec-20,124020337,240300100054,2,92.0,21.4
15329,Gold,07-Dec-21,07-Dec-21,124424632,230100700011,1,291.7,120.3
12028,SILVER,15-Sep-19,15-Sep-19,123729972,240800200020,1,183.6,83.5
14303,Silver,17-Nov-19,17-Nov-19,123770971,210201000063,1,17.1,6.65
8508,GOLD,09-Oct-21,09-Oct-21,124385788,230100500096,1,35.5,17.25
74511,Gold,08-Feb-18,08-Feb-18,123264400,220200300062,1,104.7,47.65
45787,SILVER,21-Apr-17,25-Apr-17,123004501,210200300125,1,42.6,21.4
73612,Gold,23-Jun-18,23-Jun-18,123363768,220101400394,2,195.2,43.85
43842,Gold,10-Jan-18,10-Jan-18,123274908,230100400019,2,39.4,7.95
70711,GOLD,26-May-20,26-May-20,123990571,230100600041,2,135.0,32.15
32626,Platinum,03-Aug-17,17-Aug-17,123172182,220200100212,2,207.0,51.85
8874,Silver,08-Sep-20,08-Sep-20,124024158,210200900037,1,11.2,5.3
18073,Gold,28-Feb-19,05-Mar-19,123519185,240700100001,1,23.6,12.3
35305,Silver,02-Jan-19,02-Jan-19,123440517,220200200080,1,179.3,83.55
12633,Gold,15-May-20,15-May-20,123998675,220200100035,1,62.6,31.4
93967,Silver,03-Jun-18,03-Jun-18,123329779,220100900010,3,276.3,36.9
50110,Gold,19-Dec-17,19-Dec-17,123142424,230100500094,1,86.6,34.1
72453,Gold,19-Jan-21,19-Jan-21,124100570,230100200040,2,191.8,48.05
51166,Silver,16-Jun-18,20-Jun-18,123319326,240500200088,2,79.4,18.9
46309,Gold,26-Oct-17,26-Oct-17,123136934,220100300029,1,189.7,80.9
33438,GOLD,29-Sep-21,29-Sep-21,124394602,210200300116,1,13.6,6.85
6510,Silver,26-Jul-20,26-Jul-20,123968283,220100800099,2,95.0,22.65
3507,Gold,27-Aug-19,01-Sep-19,123638413,240100100581,2,57.0,11.75
144,Gold,17-Nov-21,17-Nov-21,124342303,210200700016,1,23.5,9.2
56286,SILVER,30-Sep-19,30-Sep-19,123790250,240700100011,1,26.99,10.23
82611,SILVER,15-Nov-19,15-Nov-19,123746526,240100200001,2,32.0,6.35
21146,GOLD,23-May-19,25-May-19,123572660,230100500092,2,235.6,49.05
70854,SILVER,27-Feb-21,03-Mar-21,124152392,240200100035,1,13.3,4.9
75450,SILVER,29-Aug-18,29-Aug-18,123309106,220200200005,2,94.0,21.45
49662,Silver,04-Feb-21,04-Feb-21,124150444,230100100059,6,806.4,57.05
37323,PLATINUM,14-Nov-21,14-Nov-21,124312856,220200200018,1,66.4,30.25
43111,Silver,06-Jun-19,06-Jun-19,123608062,220100100420,2,26.2,6.6
61537,Silver,04-Apr-21,04-Apr-21,124188392,220101400067,1,11.9,5.4
49966,Gold,14-Feb-20,15-Feb-20,123872950,240100100203,1,11.7,5.1
59781,Gold,18-Apr-20,18-Apr-20,123879147,240100100252,1,185.8,89.65
24830,Silver,19-Jan-18,19-Jan-18,123228743,240500200058,1,24.2,11.6
71747,Silver,25-Jun-19,25-Jun-19,123604475,230100600028,2,193.4,48.45
74286,Silver,15-Jun-19,15-Jun-19,123698059,240100100571,5,248.0,20.65
52901,GOLD,20-Dec-18,20-Dec-18,123457397,240600100193,1,62.2,27.45
39138,Gold,20-Jul-20,20-Jul-20,123924668,230100600033,2,170.2,40.65
34233,Gold,09-Jul-20,13-Jul-20,123940648,240400300032,2,63.8,12.85
4438,Gold,27-Aug-21,27-Aug-21,124398269,240500100057,3,115.2,17.1
29644,Silver,11-Jul-19,11-Jul-19,123659275,230100600028,1,96.7,48.45
30121,GOLD,22-Sep-19,25-Sep-19,123700532,240100200004,2,70.4,14.8
33878,Gold,12-Mar-19,14-Mar-19,123546906,240700400034,1,14.2,6.35
38293,SILVER,06-Aug-20,06-Aug-20,123960788,220100100036,2,82.4,20.7
55284,Silver,05-May-19,05-May-19,123586960,240100200002,1,15.4,6.1
63527,Gold,09-Sep-21,09-Sep-21,124317654,230100600015,2,156.4,39.2
19011,Silver,29-Jan-21,30-Jan-21,124190581,240700400003,1,12.4,5.6
34383,Silver,26-Oct-17,30-Oct-17,123139352,220200300106,1,78.3,35.75
22432,Silver,07-Dec-17,12-Dec-17,123175368,240700400016,4,265.6,34.6
26458,Gold,15-Mar-21,19-Mar-21,124199075,220200300004,2,104.6,23.9
38444,Gold,12-May-20,18-May-20,123977465,240500200004,1,35.8,17.1
85873,Gold,18-Jun-18,19-Jun-18,123329465,240100100661,3,69.6,9.95
46545,Silver,13-Nov-17,13-Nov-17,123142454,220100100246,1,31.7,15.95
348,Gold,28-Mar-18,28-Mar-18,123281375,240200100061,1,93.4,48.15
21655,Gold,22-May-17,22-May-17,123077808,240400300007,2,115.0,23.85
